YEARS	datetime	signal_co2	rcp_co2	co2	orig_datetime
2055	2055-07-20	1.9975	570.51669	572.51419	1996-07-19
2055	2055-07-21	1.98750000000001	570.51669	572.50419	1996-07-20
2055	2055-07-22	1.72750000000002	570.51669	572.24419	1996-07-21
2055	2055-07-23	2.03750000000002	570.51669	572.55419	1996-07-22
2055	2055-07-24	1.84750000000003	570.51669	572.36419	1996-07-23
2055	2055-07-25	1.5675	570.51669	572.08419	1996-07-24
2055	2055-07-26	1.72750000000002	570.51669	572.24419	1996-07-25
2055	2055-07-27	1.66750000000002	570.51669	572.18419	1996-07-26
2055	2055-07-28	1.29750000000001	570.51669	571.81419	1996-07-27
2055	2055-07-29	1.2475	570.51669	571.76419	1996-07-28
2055	2055-07-30	1.21750000000003	570.51669	571.73419	1996-07-29
2055	2055-07-31	1.13750000000005	570.51669	571.65419	1996-07-30
2055	2055-08-01	0.75750000000005	570.51669	571.27419	1996-07-31
2055	2055-08-02	0.277500000000032	570.51669	570.79419	1996-08-01
2055	2055-08-03	-0.192499999999995	570.51669	570.32419	1996-08-02
2055	2055-08-04	-0.0424999999999613	570.51669	570.47419	1996-08-03
2055	2055-08-05	0.1875	570.51669	570.70419	1996-08-04
2055	2055-08-06	0.107500000000016	570.51669	570.62419	1996-08-05
2055	2055-08-07	0.127499999999998	570.51669	570.64419	1996-08-06
2055	2055-08-08	0.837500000000034	570.51669	571.35419	1996-08-07
2055	2055-08-09	1.13750000000005	570.51669	571.65419	1996-08-08
2055	2055-08-10	0.837500000000034	570.51669	571.35419	1996-08-09
2055	2055-08-11	0.587500000000034	570.51669	571.10419	1996-08-10
2055	2055-08-12	0.397500000000036	570.51669	570.91419	1996-08-11
2055	2055-08-13	0.72750000000002	570.51669	571.24419	1996-08-12
2055	2055-08-14	0.547500000000014	570.51669	571.06419	1996-08-13
2055	2055-08-15	0.427500000000009	570.51669	570.94419	1996-08-14
2055	2055-08-16	-0.502499999999998	570.51669	570.01419	1996-08-15
2055	2055-08-17	-0.217499999999973	570.51669	570.29919	1996-08-16
2055	2055-08-18	0.0674999999999955	570.51669	570.58419	1996-08-17
2055	2055-08-19	-0.352499999999964	570.51669	570.16419	1996-08-18
2055	2055-08-20	-0.402499999999975	570.51669	570.11419	1996-08-19
2055	2055-08-21	-0.612499999999955	570.51669	569.90419	1996-08-20
2055	2055-08-22	-0.632499999999993	570.51669	569.88419	1996-08-21
2055	2055-08-23	-0.422499999999957	570.51669	570.09419	1996-08-22
2055	2055-08-24	-0.3125	570.51669	570.20419	1996-08-23
2055	2055-08-25	-0.502499999999998	570.51669	570.01419	1996-08-24
2055	2055-08-26	-0.512499999999989	570.51669	570.00419	1996-08-25
2055	2055-08-27	-0.77249999999998	570.51669	569.74419	1996-08-26
2055	2055-08-28	-1.22249999999997	570.51669	569.29419	1996-08-27
2055	2055-08-29	-0.792499999999961	570.51669	569.72419	1996-08-28
2055	2055-08-30	-0.49249999999995	570.51669	570.02419	1996-08-29
2055	2055-08-31	-0.642499999999984	570.51669	569.87419	1996-08-30
2055	2055-09-01	-0.402499999999975	570.51669	570.11419	1996-08-31
2055	2055-09-02	-0.572499999999991	570.51669	569.94419	1996-09-01
2055	2055-09-03	-0.972499999999968	570.51669	569.54419	1996-09-02
2055	2055-09-04	-1.45249999999999	570.51669	569.06419	1996-09-03
2055	2055-09-05	-1.47249999999997	570.51669	569.04419	1996-09-04
2055	2055-09-06	-1.35249999999996	570.51669	569.16419	1996-09-05
2055	2055-09-07	-0.842499999999973	570.51669	569.67419	1996-09-06
2055	2055-09-08	-1.12749999999994	570.51669	569.38919	1996-09-07
2055	2055-09-09	-1.41249999999997	570.51669	569.10419	1996-09-08
2055	2055-09-10	-1.59249999999997	570.51669	568.92419	1996-09-09
2055	2055-09-11	-1.6925	570.51669	568.82419	1996-09-10
2055	2055-09-12	-1.29249999999996	570.51669	569.22419	1996-09-11
2055	2055-09-13	-0.912499999999966	570.51669	569.60419	1996-09-12
2055	2055-09-14	-0.702499999999986	570.51669	569.81419	1996-09-13
2055	2055-09-15	-0.662500000000023	570.51669	569.85419	1996-09-14
2055	2055-09-16	-0.622500000000002	570.51669	569.89419	1996-09-15
2055	2055-09-17	-1.6825	570.51669	568.83419	1996-09-16
2055	2055-09-18	-3.74249999999995	570.51669	566.77419	1996-09-17
2055	2055-09-19	-3.07249999999999	570.51669	567.44419	1996-09-18
2055	2055-09-20	-2.78249999999997	570.51669	567.73419	1996-09-19
2055	2055-09-21	-2.5625	570.51669	567.95419	1996-09-20
2055	2055-09-22	-2.42249999999996	570.51669	568.09419	1996-09-21
2055	2055-09-23	-2.07249999999999	570.51669	568.44419	1996-09-22
2055	2055-09-24	-2.15249999999997	570.51669	568.36419	1996-09-23
2055	2055-09-25	-1.88249999999999	570.51669	568.63419	1996-09-24
2055	2055-09-26	-1.95249999999999	570.51669	568.56419	1996-09-25
2055	2055-09-27	-2.35249999999996	570.51669	568.16419	1996-09-26
2055	2055-09-28	-2.98249999999996	570.51669	567.53419	1996-09-27
2055	2055-09-29	-2.64249999999998	570.51669	567.87419	1996-09-28
2055	2055-09-30	-2.73249999999996	570.51669	567.78419	1996-09-29
2055	2055-10-01	-2.49249999999995	570.51669	568.02419	1996-09-30
2055	2055-10-02	-2.35249999999996	570.51669	568.16419	1996-10-01
2055	2055-10-03	-2.38249999999999	570.51669	568.13419	1996-10-02
2055	2055-10-04	-2.05249999999995	570.51669	568.46419	1996-10-03
2055	2055-10-05	-1.88249999999999	570.51669	568.63419	1996-10-04
2055	2055-10-06	-2.17249999999996	570.51669	568.34419	1996-10-05
2055	2055-10-07	-2.33249999999998	570.51669	568.18419	1996-10-06
2055	2055-10-08	-2.1825	570.51669	568.33419	1996-10-07
2055	2055-10-09	-1.51249999999999	570.51669	569.00419	1996-10-08
2055	2055-10-10	-1.73249999999996	570.51669	568.78419	1996-10-09
2055	2055-10-11	-2.07249999999999	570.51669	568.44419	1996-10-10
2055	2055-10-12	-2.23249999999996	570.51669	568.28419	1996-10-11
2055	2055-10-13	-2.1925	570.51669	568.32419	1996-10-12
2055	2055-10-14	-2.1925	570.51669	568.32419	1996-10-13
2055	2055-10-15	-1.84249999999997	570.51669	568.67419	1996-10-14
2055	2055-10-16	-1.60249999999996	570.51669	568.91419	1996-10-15
2055	2055-10-17	-1.82249999999999	570.51669	568.69419	1996-10-16
2055	2055-10-18	-1.78249999999997	570.51669	568.73419	1996-10-17
2055	2055-10-19	-1.78249999999997	570.51669	568.73419	1996-10-18
2055	2055-10-20	-1.80249999999995	570.51669	568.71419	1996-10-19
2055	2055-10-21	-1.83249999999998	570.51669	568.68419	1996-10-20
2055	2055-10-22	-1.85249999999996	570.51669	568.66419	1996-10-21
2055	2055-10-23	-2.13249999999999	570.51669	568.38419	1996-10-22
2055	2055-10-24	-2.21249999999998	570.51669	568.30419	1996-10-23
2055	2055-10-25	-2.0625	570.51669	568.45419	1996-10-24
2055	2055-10-26	-1.9325	570.51669	568.58419	1996-10-25
2055	2055-10-27	-1.79249999999996	570.51669	568.72419	1996-10-26
2055	2055-10-28	-1.40249999999997	570.51669	569.11419	1996-10-27
2055	2055-10-29	-1.22249999999997	570.51669	569.29419	1996-10-28
2055	2055-10-30	-1.65249999999997	570.51669	568.86419	1996-10-29
2055	2055-10-31	-1.80249999999995	570.51669	568.71419	1996-10-30
2055	2055-11-01	-1.72249999999997	570.51669	568.79419	1996-10-31
2055	2055-11-02	-1.41249999999997	570.51669	569.10419	1996-11-01
2055	2055-11-03	-1.38249999999999	570.51669	569.13419	1996-11-02
2055	2055-11-04	-1.29249999999996	570.51669	569.22419	1996-11-03
2055	2055-11-05	-1.29249999999996	570.51669	569.22419	1996-11-04
2055	2055-11-06	-1.28249999999997	570.51669	569.23419	1996-11-05
2055	2055-11-07	-1.52249999999998	570.51669	568.99419	1996-11-06
2055	2055-11-08	-1.32249999999999	570.51669	569.19419	1996-11-07
2055	2055-11-09	-1.10249999999996	570.51669	569.41419	1996-11-08
2055	2055-11-10	-0.912499999999966	570.51669	569.60419	1996-11-09
2055	2055-11-11	-0.792499999999961	570.51669	569.72419	1996-11-10
2055	2055-11-12	-0.642499999999984	570.51669	569.87419	1996-11-11
2055	2055-11-13	-0.502499999999998	570.51669	570.01419	1996-11-12
2055	2055-11-14	-0.572499999999991	570.51669	569.94419	1996-11-13
2055	2055-11-15	-0.602499999999964	570.51669	569.91419	1996-11-14
2055	2055-11-16	-0.602499999999964	570.51669	569.91419	1996-11-15
2055	2055-11-17	-0.652499999999975	570.51669	569.86419	1996-11-16
2055	2055-11-18	-0.5625	570.51669	569.95419	1996-11-17
2055	2055-11-19	-0.382499999999993	570.51669	570.13419	1996-11-18
2055	2055-11-20	0.337500000000034	570.51669	570.85419	1996-11-19
2055	2055-11-21	0.21750000000003	570.51669	570.73419	1996-11-20
2055	2055-11-22	0.107500000000016	570.51669	570.62419	1996-11-21
2055	2055-11-23	-0.202499999999986	570.51669	570.31419	1996-11-22
2055	2055-11-24	-0.3125	570.51669	570.20419	1996-11-23
2055	2055-11-25	-0.152499999999975	570.51669	570.36419	1996-11-24
2055	2055-11-26	-0.3125	570.51669	570.20419	1996-11-25
2055	2055-11-27	-0.452499999999986	570.51669	570.06419	1996-11-26
2055	2055-11-28	-0.452499999999986	570.51669	570.06419	1996-11-27
2055	2055-11-29	-0.27249999999998	570.51669	570.24419	1996-11-28
2055	2055-11-30	-0.27249999999998	570.51669	570.24419	1996-11-29
2055	2055-12-01	0.00750000000005002	570.51669	570.52419	1996-11-30
2055	2055-12-02	-0.102499999999964	570.51669	570.41419	1996-12-01
2055	2055-12-03	0.0275000000000318	570.51669	570.54419	1996-12-02
2055	2055-12-04	-0.0424999999999613	570.51669	570.47419	1996-12-03
2055	2055-12-05	-0.112499999999955	570.51669	570.40419	1996-12-04
2055	2055-12-06	0.267500000000041	570.51669	570.78419	1996-12-05
2055	2055-12-07	0.327500000000043	570.51669	570.84419	1996-12-06
2055	2055-12-08	0.357500000000016	570.51669	570.87419	1996-12-07
2055	2055-12-09	0.75750000000005	570.51669	571.27419	1996-12-08
2055	2055-12-10	0.97750000000002	570.51669	571.49419	1996-12-09
2055	2055-12-11	0.517500000000041	570.51669	571.03419	1996-12-10
2055	2055-12-12	0.75750000000005	570.51669	571.27419	1996-12-11
2055	2055-12-13	0.47750000000002	570.51669	570.99419	1996-12-12
2055	2055-12-14	0.497500000000002	570.51669	571.01419	1996-12-13
2055	2055-12-15	0.617500000000007	570.51669	571.13419	1996-12-14
2055	2055-12-16	0.657500000000027	570.51669	571.17419	1996-12-15
2055	2055-12-17	0.667500000000018	570.51669	571.18419	1996-12-16
2055	2055-12-18	1.67750000000001	570.51669	572.19419	1996-12-17
2055	2055-12-19	1.32750000000004	570.51669	571.84419	1996-12-18
2055	2055-12-20	0.72750000000002	570.51669	571.24419	1996-12-19
2055	2055-12-21	0.867500000000007	570.51669	571.38419	1996-12-20
2055	2055-12-22	0.887500000000045	570.51669	571.40419	1996-12-21
2055	2055-12-23	0.847500000000025	570.51669	571.36419	1996-12-22
2055	2055-12-24	0.947500000000048	570.51669	571.46419	1996-12-23
2055	2055-12-25	0.737500000000011	570.51669	571.25419	1996-12-24
2055	2055-12-26	0.787500000000023	570.51669	571.30419	1996-12-25
2055	2055-12-27	0.72750000000002	570.51669	571.24419	1996-12-26
2055	2055-12-28	0.817499999999995	570.51669	571.33419	1996-12-27
2055	2055-12-29	0.947500000000048	570.51669	571.46419	1996-12-28
2055	2055-12-30	1.33750000000003	570.51669	571.85419	1996-12-29
2055	2055-12-31	1.6275	570.51669	572.14419	1996-12-30
2056	2056-01-01	1.25750000000005	576.84343	578.10093	1996-12-31
2056	2056-01-02	-0.514999999999986	576.84343	576.32843	1997-01-01
2056	2056-01-03	-0.534999999999968	576.84343	576.30843	1997-01-02
2056	2056-01-04	-0.33499999999998	576.84343	576.50843	1997-01-03
2056	2056-01-05	-0.494999999999948	576.84343	576.34843	1997-01-04
2056	2056-01-06	-0.564999999999998	576.84343	576.27843	1997-01-05
2056	2056-01-07	-0.214999999999975	576.84343	576.62843	1997-01-06
2056	2056-01-08	0.0450000000000159	576.84343	576.88843	1997-01-07
2056	2056-01-09	0.325000000000045	576.84343	577.16843	1997-01-08
2056	2056-01-10	-0.174999999999955	576.84343	576.66843	1997-01-09
2056	2056-01-11	-0.644999999999982	576.84343	576.19843	1997-01-10
2056	2056-01-12	-0.264999999999986	576.84343	576.57843	1997-01-11
2056	2056-01-13	-0.194999999999993	576.84343	576.64843	1997-01-12
2056	2056-01-14	-0.484999999999957	576.84343	576.35843	1997-01-13
2056	2056-01-15	-0.0749999999999886	576.84343	576.76843	1997-01-14
2056	2056-01-16	-0.194999999999993	576.84343	576.64843	1997-01-15
2056	2056-01-17	-0.55499999999995	576.84343	576.28843	1997-01-16
2056	2056-01-18	-0.384999999999991	576.84343	576.45843	1997-01-17
2056	2056-01-19	0.205000000000041	576.84343	577.04843	1997-01-18
2056	2056-01-20	0.265000000000043	576.84343	577.10843	1997-01-19
2056	2056-01-21	-0.125	576.84343	576.71843	1997-01-20
2056	2056-01-22	0.145000000000039	576.84343	576.98843	1997-01-21
2056	2056-01-23	-0.00499999999999545	576.84343	576.83843	1997-01-22
2056	2056-01-24	0.555000000000007	576.84343	577.39843	1997-01-23
2056	2056-01-25	0.715000000000032	576.84343	577.55843	1997-01-24
2056	2056-01-26	0.0450000000000159	576.84343	576.88843	1997-01-25
2056	2056-01-27	-0.0149999999999864	576.84343	576.82843	1997-01-26
2056	2056-01-28	-0.224999999999966	576.84343	576.61843	1997-01-27
2056	2056-01-29	0.0650000000000546	576.84343	576.90843	1997-01-28
2056	2056-01-30	0.145000000000039	576.84343	576.98843	1997-01-29
2056	2056-01-31	0.105000000000018	576.84343	576.94843	1997-01-30
2056	2056-02-01	-0.0849999999999795	576.84343	576.75843	1997-01-31
2056	2056-02-02	0.275000000000034	576.84343	577.11843	1997-02-01
2056	2056-02-03	0.44500000000005	576.84343	577.28843	1997-02-02
2056	2056-02-04	0.455000000000041	576.84343	577.29843	1997-02-03
2056	2056-02-05	0.145000000000039	576.84343	576.98843	1997-02-04
2056	2056-02-06	-0.244999999999948	576.84343	576.59843	1997-02-05
2056	2056-02-07	0.295000000000016	576.84343	577.13843	1997-02-06
2056	2056-02-08	0.485000000000014	576.84343	577.32843	1997-02-07
2056	2056-02-09	1.07500000000005	576.84343	577.91843	1997-02-08
2056	2056-02-10	1.21500000000003	576.84343	578.05843	1997-02-09
2056	2056-02-11	1.36500000000001	576.84343	578.20843	1997-02-10
2056	2056-02-12	1.25500000000005	576.84343	578.09843	1997-02-11
2056	2056-02-13	0.935000000000002	576.84343	577.77843	1997-02-12
2056	2056-02-14	0.875	576.84343	577.71843	1997-02-13
2056	2056-02-15	0.90500000000003	576.84343	577.74843	1997-02-14
2056	2056-02-16	0.995000000000005	576.84343	577.83843	1997-02-15
2056	2056-02-17	0.795000000000016	576.84343	577.63843	1997-02-16
2056	2056-02-18	0.505000000000052	576.84343	577.34843	1997-02-17
2056	2056-02-19	0.245000000000005	576.84343	577.08843	1997-02-18
2056	2056-02-20	0.40500000000003	576.84343	577.24843	1997-02-19
2056	2056-02-21	0.245000000000005	576.84343	577.08843	1997-02-20
2056	2056-02-22	1.00500000000005	576.84343	577.84843	1997-02-21
2056	2056-02-23	1.25500000000005	576.84343	578.09843	1997-02-22
2056	2056-02-24	1.25500000000005	576.84343	578.09843	1997-02-23
2056	2056-02-25	2.09500000000003	576.84343	578.93843	1997-02-24
2056	2056-02-26	1.88500000000005	576.84343	578.72843	1997-02-25
2056	2056-02-27	2.60500000000002	576.84343	579.44843	1997-02-26
2056	2056-02-28	2.10500000000002	576.84343	578.94843	1997-02-27
2056	2056-02-29	1.30500000000001	576.84343	578.14843	1997-02-28
2056	2056-03-01	0.595000000000027	576.84343	577.43843	1997-03-01
2056	2056-03-02	0.735000000000014	576.84343	577.57843	1997-03-02
2056	2056-03-03	0.485000000000014	576.84343	577.32843	1997-03-03
2056	2056-03-04	0.605000000000018	576.84343	577.44843	1997-03-04
2056	2056-03-05	0.515000000000043	576.84343	577.35843	1997-03-05
2056	2056-03-06	0.585000000000036	576.84343	577.42843	1997-03-06
2056	2056-03-07	0.66500000000002	576.84343	577.50843	1997-03-07
2056	2056-03-08	0.785000000000025	576.84343	577.62843	1997-03-08
2056	2056-03-09	0.805000000000007	576.84343	577.64843	1997-03-09
2056	2056-03-10	0.955000000000041	576.84343	577.79843	1997-03-10
2056	2056-03-11	1.36500000000001	576.84343	578.20843	1997-03-11
2056	2056-03-12	1.05500000000001	576.84343	577.89843	1997-03-12
2056	2056-03-13	1.11500000000001	576.84343	577.95843	1997-03-13
2056	2056-03-14	0.925000000000011	576.84343	577.76843	1997-03-14
2056	2056-03-15	0.835000000000036	576.84343	577.67843	1997-03-15
2056	2056-03-16	0.90500000000003	576.84343	577.74843	1997-03-16
2056	2056-03-17	0.805000000000007	576.84343	577.64843	1997-03-17
2056	2056-03-18	1.04500000000002	576.84343	577.88843	1997-03-18
2056	2056-03-19	1.50500000000005	576.84343	578.34843	1997-03-19
2056	2056-03-20	2.36500000000001	576.84343	579.20843	1997-03-20
2056	2056-03-21	1.97500000000002	576.84343	578.81843	1997-03-21
2056	2056-03-22	1.58500000000004	576.84343	578.42843	1997-03-22
2056	2056-03-23	1.55500000000001	576.84343	578.39843	1997-03-23
2056	2056-03-24	1.245	576.84343	578.08843	1997-03-24
2056	2056-03-25	1.745	576.84343	578.58843	1997-03-25
2056	2056-03-26	2.36500000000001	576.84343	579.20843	1997-03-26
2056	2056-03-27	2.34500000000003	576.84343	579.18843	1997-03-27
2056	2056-03-28	2.23500000000001	576.84343	579.07843	1997-03-28
2056	2056-03-29	2.35500000000002	576.84343	579.19843	1997-03-29
2056	2056-03-30	2.07500000000005	576.84343	578.91843	1997-03-30
2056	2056-03-31	2.56500000000005	576.84343	579.40843	1997-03-31
2056	2056-04-01	2.67500000000001	576.84343	579.51843	1997-04-01
2056	2056-04-02	2.495	576.84343	579.33843	1997-04-02
2056	2056-04-03	2.82500000000005	576.84343	579.66843	1997-04-03
2056	2056-04-04	2.72500000000002	576.84343	579.56843	1997-04-04
2056	2056-04-05	2.685	576.84343	579.52843	1997-04-05
2056	2056-04-06	2.79500000000002	576.84343	579.63843	1997-04-06
2056	2056-04-07	2.63500000000005	576.84343	579.47843	1997-04-07
2056	2056-04-08	2.88500000000005	576.84343	579.72843	1997-04-08
2056	2056-04-09	2.98500000000001	576.84343	579.82843	1997-04-09
2056	2056-04-10	2.65500000000003	576.84343	579.49843	1997-04-10
2056	2056-04-11	2.68500000000006	576.84343	579.52843	1997-04-11
2056	2056-04-12	2.71500000000003	576.84343	579.55843	1997-04-12
2056	2056-04-13	2.97500000000002	576.84343	579.81843	1997-04-13
2056	2056-04-14	3.03500000000003	576.84343	579.87843	1997-04-14
2056	2056-04-15	2.90500000000003	576.84343	579.74843	1997-04-15
2056	2056-04-16	2.89500000000004	576.84343	579.73843	1997-04-16
2056	2056-04-17	2.73500000000001	576.84343	579.57843	1997-04-17
2056	2056-04-18	3.09500000000003	576.84343	579.93843	1997-04-18
2056	2056-04-19	3.00500000000005	576.84343	579.84843	1997-04-19
2056	2056-04-20	3.185	576.84343	580.02843	1997-04-20
2056	2056-04-21	3.65500000000003	576.84343	580.49843	1997-04-21
2056	2056-04-22	3.53500000000003	576.84343	580.37843	1997-04-22
2056	2056-04-23	3.23500000000001	576.84343	580.07843	1997-04-23
2056	2056-04-24	2.81500000000005	576.84343	579.65843	1997-04-24
2056	2056-04-25	3.69500000000005	576.84343	580.53843	1997-04-25
2056	2056-04-26	3.39500000000004	576.84343	580.23843	1997-04-26
2056	2056-04-27	4.02500000000003	576.84343	580.86843	1997-04-27
2056	2056-04-28	3.98500000000001	576.84343	580.82843	1997-04-28
2056	2056-04-29	3.73500000000001	576.84343	580.57843	1997-04-29
2056	2056-04-30	3.88500000000005	576.84343	580.72843	1997-04-30
2056	2056-05-01	3.92500000000001	576.84343	580.76843	1997-05-01
2056	2056-05-02	3.27500000000003	576.84343	580.11843	1997-05-02
2056	2056-05-03	3.04500000000002	576.84343	579.88843	1997-05-03
2056	2056-05-04	2.89500000000004	576.84343	579.73843	1997-05-04
2056	2056-05-05	3.59500000000003	576.84343	580.43843	1997-05-05
2056	2056-05-06	3.96500000000003	576.84343	580.80843	1997-05-06
2056	2056-05-07	3.52500000000003	576.84343	580.36843	1997-05-07
2056	2056-05-08	3.79500000000002	576.84343	580.63843	1997-05-08
2056	2056-05-09	3.56500000000005	576.84343	580.40843	1997-05-09
2056	2056-05-10	3.15500000000003	576.84343	579.99843	1997-05-10
2056	2056-05-11	3.58500000000004	576.84343	580.42843	1997-05-11
2056	2056-05-12	3.34500000000003	576.84343	580.18843	1997-05-12
2056	2056-05-13	3.51500000000004	576.84343	580.35843	1997-05-13
2056	2056-05-14	3.375	576.84343	580.21843	1997-05-14
2056	2056-05-15	3.625	576.84343	580.46843	1997-05-15
2056	2056-05-16	4.04500000000002	576.84343	580.88843	1997-05-16
2056	2056-05-17	4.11500000000001	576.84343	580.95843	1997-05-17
2056	2056-05-18	4.125	576.84343	580.96843	1997-05-18
2056	2056-05-19	3.64500000000004	576.84343	580.48843	1997-05-19
2056	2056-05-20	3.55500000000001	576.84343	580.39843	1997-05-20
2056	2056-05-21	3.995	576.84343	580.83843	1997-05-21
2056	2056-05-22	3.98500000000001	576.84343	580.82843	1997-05-22
2056	2056-05-23	3.86500000000001	576.84343	580.70843	1997-05-23
2056	2056-05-24	3.57500000000005	576.84343	580.41843	1997-05-24
2056	2056-05-25	3.07500000000005	576.84343	579.91843	1997-05-25
2056	2056-05-26	3.005	576.84343	579.84843	1997-05-26
2056	2056-05-27	2.935	576.84343	579.77843	1997-05-27
2056	2056-05-28	3.25500000000005	576.84343	580.09843	1997-05-28
2056	2056-05-29	3.125	576.84343	579.96843	1997-05-29
2056	2056-05-30	3.55500000000001	576.84343	580.39843	1997-05-30
2056	2056-05-31	3.19500000000005	576.84343	580.03843	1997-05-31
2056	2056-06-01	3.09833333333336	576.84343	579.941763333333	1997-06-01
2056	2056-06-02	3.00166666666672	576.84343	579.845096666667	1997-06-02
2056	2056-06-03	2.90500000000003	576.84343	579.74843	1997-06-03
2056	2056-06-04	2.65500000000003	576.84343	579.49843	1997-06-04
2056	2056-06-05	2.65500000000003	576.84343	579.49843	1997-06-05
2056	2056-06-06	2.84500000000003	576.84343	579.68843	1997-06-06
2056	2056-06-07	3.19500000000005	576.84343	580.03843	1997-06-07
2056	2056-06-08	3.47500000000002	576.84343	580.31843	1997-06-08
2056	2056-06-09	2.61500000000001	576.84343	579.45843	1997-06-09
2056	2056-06-10	2.64500000000004	576.84343	579.48843	1997-06-10
2056	2056-06-11	2.53500000000003	576.84343	579.37843	1997-06-11
2056	2056-06-12	2.59500000000003	576.84343	579.43843	1997-06-12
2056	2056-06-13	2.76500000000004	576.84343	579.60843	1997-06-13
2056	2056-06-14	2.55500000000001	576.84343	579.39843	1997-06-14
2056	2056-06-15	2.39500000000004	576.84343	579.23843	1997-06-15
2056	2056-06-16	2.07500000000005	576.84343	578.91843	1997-06-16
2056	2056-06-17	2.04500000000002	576.84343	578.88843	1997-06-17
2056	2056-06-18	1.90500000000003	576.84343	578.74843	1997-06-18
2056	2056-06-19	2.245	576.84343	579.08843	1997-06-19
2056	2056-06-20	2.26500000000004	576.84343	579.10843	1997-06-20
2056	2056-06-21	2.35500000000002	576.84343	579.19843	1997-06-21
2056	2056-06-22	2.10500000000002	576.84343	578.94843	1997-06-22
2056	2056-06-23	2.13500000000005	576.84343	578.97843	1997-06-23
2056	2056-06-24	2.14500000000004	576.84343	578.98843	1997-06-24
2056	2056-06-25	2.01500000000004	576.84343	578.85843	1997-06-25
2056	2056-06-26	1.85500000000002	576.84343	578.69843	1997-06-26
2056	2056-06-27	1.98500000000001	576.84343	578.82843	1997-06-27
2056	2056-06-28	2.00500000000005	576.84343	578.84843	1997-06-28
2056	2056-06-29	2.06500000000005	576.84343	578.90843	1997-06-29
2056	2056-06-30	1.995	576.84343	578.83843	1997-06-30
2056	2056-07-01	2.38500000000005	576.84343	579.22843	1997-07-01
2056	2056-07-02	2.23500000000001	576.84343	579.07843	1997-07-02
2056	2056-07-03	1.76500000000004	576.84343	578.60843	1997-07-03
2056	2056-07-04	1.70500000000004	576.84343	578.54843	1997-07-04
2056	2056-07-05	1.31500000000005	576.84343	578.15843	1997-07-05
2056	2056-07-06	0.995000000000005	576.84343	577.83843	1997-07-06
2056	2056-07-07	1.28000000000003	576.84343	578.12343	1997-07-07
2056	2056-07-08	1.56500000000005	576.84343	578.40843	1997-07-08
2056	2056-07-09	1.5916666666667	576.84343	578.435096666667	1997-07-09
2056	2056-07-10	1.6183333333334	576.84343	578.461763333333	1997-07-10
2056	2056-07-11	1.64500000000004	576.84343	578.48843	1997-07-11
2056	2056-07-12	1.64500000000004	576.84343	578.48843	1997-07-12
2056	2056-07-13	1.53500000000003	576.84343	578.37843	1997-07-13
2056	2056-07-14	1.61500000000001	576.84343	578.45843	1997-07-14
2056	2056-07-15	0.985000000000014	576.84343	577.82843	1997-07-15
2056	2056-07-16	1.07500000000005	576.84343	577.91843	1997-07-16
2056	2056-07-17	1.16500000000002	576.84343	578.00843	1997-07-17
2056	2056-07-18	1.25500000000005	576.84343	578.09843	1997-07-18
2056	2056-07-19	1.17500000000001	576.84343	578.01843	1997-07-19
2056	2056-07-20	0.855000000000018	576.84343	577.69843	1997-07-20
2056	2056-07-21	0.845000000000027	576.84343	577.68843	1997-07-21
2056	2056-07-22	0.675000000000011	576.84343	577.51843	1997-07-22
2056	2056-07-23	0.425000000000011	576.84343	577.26843	1997-07-23
2056	2056-07-24	0.315000000000055	576.84343	577.15843	1997-07-24
2056	2056-07-25	0.635000000000048	576.84343	577.47843	1997-07-25
2056	2056-07-26	0.845000000000027	576.84343	577.68843	1997-07-26
2056	2056-07-27	0.91500000000002	576.84343	577.75843	1997-07-27
2056	2056-07-28	0.90500000000003	576.84343	577.74843	1997-07-28
2056	2056-07-29	0.725000000000023	576.84343	577.56843	1997-07-29
2056	2056-07-30	0.435000000000059	576.84343	577.27843	1997-07-30
2056	2056-07-31	0.145000000000039	576.84343	576.98843	1997-07-31
2056	2056-08-01	0.0250000000000341	576.84343	576.86843	1997-08-01
2056	2056-08-02	0.115000000000009	576.84343	576.95843	1997-08-02
2056	2056-08-03	0.035000000000025	576.84343	576.87843	1997-08-03
2056	2056-08-04	-0.324999999999989	576.84343	576.51843	1997-08-04
2056	2056-08-05	-0.364999999999952	576.84343	576.47843	1997-08-05
2056	2056-08-06	-0.0249999999999773	576.84343	576.81843	1997-08-06
2056	2056-08-07	0.215000000000032	576.84343	577.05843	1997-08-07
2056	2056-08-08	0.19500000000005	576.84343	577.03843	1997-08-08
2056	2056-08-09	0.15500000000003	576.84343	576.99843	1997-08-09
2056	2056-08-10	0.16500000000002	576.84343	577.00843	1997-08-10
2056	2056-08-11	0.16500000000002	576.84343	577.00843	1997-08-11
2056	2056-08-12	-0.884999999999991	576.84343	575.95843	1997-08-12
2056	2056-08-13	-0.944999999999993	576.84343	575.89843	1997-08-13
2056	2056-08-14	-0.254999999999995	576.84343	576.58843	1997-08-14
2056	2056-08-15	-0.714999999999975	576.84343	576.12843	1997-08-15
2056	2056-08-16	-1.17499999999995	576.84343	575.66843	1997-08-16
2056	2056-08-17	-1.84499999999997	576.84343	574.99843	1997-08-17
2056	2056-08-18	-1.94999999999999	576.84343	574.89343	1997-08-18
2056	2056-08-19	-2.05499999999995	576.84343	574.78843	1997-08-19
